Rank,University,Faculty,Title,Research,Website,Email,Status,is_chinese,send_priority,full_research,scholarid
15,Northeastern University,Guevara Noubir,,"AI,System,Theory",http://www.ccs.neu.edu/home/noubir,,,,,"Artificial intelligence,Computer security,Algorithms & complexity",pUaHHjUAAAAJ
15,Northeastern University,Stratis Ioannidis,,"AI,Interdisciplinary Areas ,System",https://ece.northeastern.edu/fac-ece/ioannidis,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ,Economics & computation,Computer security,Measurement & perf. analysis ",GPIB5kUAAAAJ
15,Northeastern University,Engin Kirda,,"AI,System",http://www.ccs.neu.edu/home/ek,,,,,"The Web & information retrieval   ,Computer security,Measurement & perf. analysis ,Operating systems,Software engineering",AHh8JssAAAAJ
15,Northeastern University,Aanjhan Ranganathan,,System,https://www.aanjhan.com,,,,,"Computer security,Mobile computing",Jid_EAkAAAAJ
15,Northeastern University,Abhi Shelat,,"AI,Interdisciplinary Areas ,System,Theory",https://shelat.khoury.neu.edu,,,,,"Artificial intelligence,Economics & computation,Computer security,Algorithms & complexity,Cryptography",Te94nKAAAAAJ
15,Northeastern University,Frank Tip,,System,http://www.franktip.org,,,,,"Programming languages,Software engineering",siQDY4gAAAAJ
15,Northeastern University,Ada Lerner,,"Interdisciplinary Areas ,System",https://www.khoury.northeastern.edu/people/ada-lerner,,,,,"Human-computer interaction,Computer security,Mobile computing",BkZor8wAAAAJ
15,Northeastern University,Matthias Felleisen,,"Interdisciplinary Areas ,System,Theory",http://www.ccs.neu.edu/home/matthias,,,,,"Computer science education,Programming languages,Software engineering, Logic & verification",KP-Vo44AAAAJ
15,Northeastern University,Gene Cooperman,,"System,Theory",http://www.ccs.neu.edu/home/gene,,,,,"High-performance computing,Operating systems,Algorithms & complexity",A9tBw58AAAAJ
15,Northeastern University,Mirek Riedewald,,"AI,Interdisciplinary Areas ,System",http://www.ccs.neu.edu/home/mirek,,,,,"Machine learning,The Web & information retrieval   ,Visualization,Databases",qz6YaN4AAAAJ
15,Northeastern University,Devesh Tiwari,,"AI,System",https://web.northeastern.edu/tiwari,,,,,"Artificial intelligence,Computer vision,Computer architecture,Design automation,High-performance computing,Measurement & perf. analysis ,Operating systems,Programming languages",NOSCHOLARPAGE
15,Northeastern University,Soheil Behnezhad,,"AI,Interdisciplinary Areas ,System,Theory",http://behnezhad.com,,,,,"Artificial intelligence,Machine learning,Economics & computation,Databases,Algorithms & complexity",uWNrcTUAAAAJ
15,Northeastern University,Stacy Marsella,,"AI,Interdisciplinary Areas ,System",http://www.ccis.northeastern.edu/people/stacy-c-marsella,,,,,"Artificial intelligence,Human-computer interaction,Software engineering",LkoaA0gAAAAJ
15,Northeastern University,Stavros Tripakis,,"AI,System,Theory",https://www.ccis.northeastern.edu/people/stavros-tripakis,,,,,"Machine learning,Design automation,Embedded & real-time systems ,Programming languages, Logic & verification",xmdNUEcAAAAJ
15,Northeastern University,Alan Mislove,,"AI,Interdisciplinary Areas ,System",http://www.ccs.neu.edu/home/amislove,,,,," Natural language processing,The Web & information retrieval   ,Computer science education,Computer networks,Computer security,Measurement & perf. analysis ,Operating systems",oAqKi9MAAAAJ
15,Northeastern University,David R. Kaeli,,"AI,Interdisciplinary Areas ,System",http://www.ece.neu.edu/faculty/kaeli.html,,,,,"Computer vision,Machine learning, Computer graphics,Human-computer interaction,Computer architecture,Databases,Design automation,High-performance computing,Measurement & perf. analysis ,Programming languages,Software engineering",Mkgn0qcAAAAJ
15,Northeastern University,Gregory D. Abowd,,"AI,Interdisciplinary Areas ,System",https://www.khoury.northeastern.edu/people/gregory-abowd,,,,,"Computer vision, Computer graphics,Human-computer interaction,Visualization,Computer security,Mobile computing,Software engineering",gb8sbdcAAAAJ
15,Northeastern University,David R. Choffnes,,"AI,Interdisciplinary Areas ,System",http://david.choffnes.com,,,,,"The Web & information retrieval   ,Human-computer interaction,Computer networks,Computer security,Measurement & perf. analysis ,Mobile computing",OG2QONwAAAAJ
15,Northeastern University,Alina Oprea,,"AI,System",http://www.ccs.neu.edu/home/alina,,,,,"Machine learning,Computer security,Operating systems",16J3izoAAAAJ
15,Northeastern University,David Lazer,,"AI,Interdisciplinary Areas ,System",https://www.northeastern.edu/cssh/faculty/david-lazer,,,,," Natural language processing,The Web & information retrieval   ,Human-computer interaction,Visualization,Measurement & perf. analysis ",gMndACUAAAAJ
15,Northeastern University,Steven Holtzen,,"AI,Interdisciplinary Areas ,System,Theory",https://www.khoury.northeastern.edu/home/sholtzen,,,,,"Machine learning,Robotics,Computer architecture,Programming languages, Logic & verification",ak46IwwAAAAJ
15,Northeastern University,Daniel Wichs,,"System,Theory",http://www.ccs.neu.edu/home/wichs,,,,,"Computer security,Algorithms & complexity,Cryptography",CO7nYfIAAAAJ
15,Northeastern University,Amal Ahmed 0001,,"System,Theory",http://www.ccs.neu.edu/home/amal,,,,,"Programming languages, Logic & verification",Y1C007wAAAAJ
15,Northeastern University,Cody Dunne,,"AI,Interdisciplinary Areas ,System",https://cody.khoury.northeastern.edu,,,,," Natural language processing, Computer graphics,Human-computer interaction,Visualization,Databases",qDjyCz8AAAAJ
15,Northeastern University,Jonathan Bell 0001,,System,https://www.jonbell.net,,,,,"Operating systems,Programming languages,Software engineering",Ov8kof4AAAAJ
15,Northeastern University,Karl J. Lieberherr,,"System,Theory",https://www.ccis.northeastern.edu/people/karl-lieberherr,,,,,"Databases,Design automation,Programming languages,Software engineering,Algorithms & complexity",pAUVJS0AAAAJ
15,Northeastern University,Olin Shivers,,System,http://www.ccs.neu.edu/home/shivers,,,,,"Operating systems,Programming languages",4FcaMpgAAAAJ
15,Northeastern University,Wolfgang Gatterbauer,,"AI,Interdisciplinary Areas ,System",https://www.ccis.northeastern.edu/people/wolfgang-gatterbauer,,,,,"Artificial intelligence,The Web & information retrieval   ,Visualization,Databases",9mIBxkMAAAAJ
15,Northeastern University,Kevin Fu,,"Interdisciplinary Areas ,System",https://web.eecs.umich.edu/~kevinfu,,,,,"Human-computer interaction,Computer architecture,Computer networks,Computer security,Design automation,Mobile computing,Operating systems",8uK6aCEAAAAJ
15,Northeastern University,Arjun Guha,,"AI,Interdisciplinary Areas ,System",http://ccs.neu.edu/~arjunguha/main/home,,,,,"Artificial intelligence,The Web & information retrieval   ,Computer science education,Human-computer interaction,Robotics,Computer networks,Computer security,Operating systems,Programming languages,Software engineering",yMU0f9EAAAAJ
15,Northeastern University,Panagiotis Manolios,,"System,Theory",http://www.ccs.neu.edu/home/pete,,,,,"Databases,Design automation,Software engineering, Logic & verification",zUW_nUIAAAAJ
15,Northeastern University,Peter Desnoyers,,"Interdisciplinary Areas ,System",http://www.ccs.neu.edu/home/pjd,,,,,"Computer science education,Mobile computing,Operating systems",Zx2TxxsAAAAJ
15,Northeastern University,Jonathan R. Ullman,,"AI,Interdisciplinary Areas ,System,Theory",http://www.ccis.northeastern.edu/people/jonathan-ullman,,,,,"Machine learning,Economics & computation,Computer security,Databases,Algorithms & complexity,Cryptography",WfS41RAAAAAJ
15,Northeastern University,Xue Lin,,"AI,System",https://web.northeastern.edu/xuelin,,,,,"Artificial intelligence,Computer vision,Machine learning,The Web & information retrieval   ,Computer architecture,Computer security,Design automation,High-performance computing",p87KNLIAAAAJ
15,Northeastern University,Ji-Yong Shin,,System,https://www.jiyongshin.info,,,,,"Databases,High-performance computing,Operating systems,Programming languages",N6ZFInMAAAAJ
15,Northeastern University,Carla E. Brodley,,"AI,Interdisciplinary Areas ,System",http://www.ccis.northeastern.edu/people/carla-brodley,,,,,"Artificial intelligence,Computer vision,Machine learning,Comp. bio & bioinformatics,Computer science education,Computer architecture,Computer security,High-performance computing",sQ8u6h4AAAAJ
15,Northeastern University,Varun Mishra 0001,,"Interdisciplinary Areas ,System",https://khoury.northeastern.edu/~varun,,,,,"Human-computer interaction,Mobile computing",2tP2D7MAAAAJ
15,Northeastern University,Javed A. Aslam,,"AI,Interdisciplinary Areas ,System,Theory",http://www.ccs.neu.edu/home/jaa,,,,," Natural language processing,Machine learning,The Web & information retrieval   ,Robotics,Mobile computing,Algorithms & complexity",M9OmxR8AAAAJ
15,Northeastern University,Yanzhi Wang,,"AI,Interdisciplinary Areas ,System",https://www.khoury.northeastern.edu/people/yanzhi-wang,,,,,"Artificial intelligence,Computer vision,Machine learning,Robotics,Computer architecture,Computer security,Databases,Design automation,Embedded & real-time systems ,High-performance computing,Programming languages",a7akgIEAAAAJ
17,EPFL,Rachid Guerraoui,,"AI,System,Theory",http://lpdwww.epfl.ch/rachid,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ,Computer architecture,Computer networks,Databases,Embedded & real-time systems ,Operating systems,Programming languages,Software engineering, Logic & verification,Algorithms & complexity",_TR-7CEAAAAJ
17,EPFL,Alessandro Chiesa,,"System,Theory",https://people.epfl.ch/alessandro.chiesa,,,,,"Computer security,Algorithms & complexity,Cryptography",rW1Bio0AAAAJ
17,EPFL,Marcel SalathÃ©,,System,http://salathelab.epfl.ch,,,,,Computer security,_wHMGkUAAAAJ
17,EPFL,Andreas Peter Burg,,"Interdisciplinary Areas ,System",https://people.epfl.ch/andreas.burg,,,,," Computer graphics,Design automation",Uf6DIFMAAAAJ
17,EPFL,Viktor Kuncak,,"System,Theory",http://lara.epfl.ch/~kuncak,,,,,"Computer networks,Databases,Embedded & real-time systems ,Programming languages,Software engineering, Logic & verification",kmoklesAAAAJ
17,EPFL,James R. Larus,,System,https://people.epfl.ch/james.larus,,,,,"Computer architecture,High-performance computing,Measurement & perf. analysis ,Operating systems,Programming languages,Software engineering",xWZTGPUAAAAJ
17,EPFL,Babak Falsafi,,"AI,System",http://parsa.epfl.ch/~falsafi,,,,,"Machine learning,Computer architecture,Computer security,Databases,High-performance computing,Operating systems",LaNEuBUAAAAJ
17,EPFL,Patrick Thiran,,"AI,System",https://people.epfl.ch/patrick.thiran,,,,,"Machine learning,The Web & information retrieval   ,Computer security,Design automation,Measurement & perf. analysis ,Mobile computing",7Ek7pqgAAAAJ
17,EPFL,George Candea,,System,http://dslab.epfl.ch/people/candea,,,,,"Computer architecture,Computer networks,Computer security,Databases,Operating systems,Programming languages,Software engineering",Yd-SGH8AAAAJ
17,EPFL,Paolo Ienne,,System,https://people.epfl.ch/101954,,,,,"Computer architecture,Databases,Design automation,Operating systems",oB0wsDcAAAAJ
17,EPFL,Martin Jaggi,,"AI,System",https://people.epfl.ch/martin.jaggi,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,The Web & information retrieval   ,Computer architecture",r1TJBr8AAAAJ
17,EPFL,Martin Odersky,,"AI,Interdisciplinary Areas ,System",http://lampwww.epfl.ch/~odersky,,,,,"Machine learning,Human-computer interaction,Databases,Programming languages",LbRD9tEAAAAJ
17,EPFL,Martin Vetterli,,"AI,System",http://lcav.epfl.ch/martin.vetterli,,,,,"Machine learning,Computer networks,Design automation,Mobile computing",YQcU3NYAAAAJ
17,EPFL,Friedrich Eisenbrand,,"System,Theory",https://people.epfl.ch/friedrich.eisenbrand,,,,,"Embedded & real-time systems ,Algorithms & complexity",nnifvacAAAAJ
17,EPFL,Mathias Payer,,System,https://nebelwelt.net,,,,,"Computer architecture,Computer security,Embedded & real-time systems ,Measurement & perf. analysis ,Operating systems,Programming languages,Software engineering",9cFCY5wAAAAJ
17,EPFL,Matthias Grossglauser,,"AI,System",http://icapeople.epfl.ch/grossglauser,,,,,"Machine learning,The Web & information retrieval   ,Computer networks,Databases,Measurement & perf. analysis ",0PNdFHcAAAAJ
17,EPFL,Sanidhya Kashyap,,System,https://sanidhya.github.io,,,,,"Computer architecture,Computer security,Operating systems",rJTH4mYAAAAJ
17,EPFL,Edouard Bugnion,,System,https://people.epfl.ch/edouard.bugnion,,,,,"Computer architecture,Computer networks,Computer security,Operating systems",8ztj2yEAAAAJ
17,EPFL,Michael Kapralov,,"AI,System,Theory",http://theory.epfl.ch/kapralov,,,,,"Machine learning,Databases,Algorithms & complexity",NOSCHOLARPAGE
17,EPFL,Anne-Marie Kermarrec,,"AI,System",https://people.epfl.ch/anne-marie.kermarrec,,,,,"Machine learning,The Web & information retrieval   ,Computer architecture,Databases,High-performance computing,Operating systems",aIAy-qcAAAAJ
17,EPFL,Karl Aberer,,"AI,Interdisciplinary Areas ,System",http://lsir.epfl.ch/aberer,,,,," Natural language processing,Artificial intelligence,The Web & information retrieval   ,Comp. bio & bioinformatics,Computer security,Databases,High-performance computing",ifU81ikAAAAJ
17,EPFL,Serge Vaudenay,,"System,Theory",http://lasecwww.epfl.ch/~vaudenay,,,,,"Computer security,Cryptography",ub25b48AAAAJ
17,EPFL,Emre Telatar,,System,https://people.epfl.ch/emre.telatar,,,,,Measurement & perf. analysis ,8fiH7UkAAAAJ
17,EPFL,Katerina J. Argyraki,,System,https://people.epfl.ch/katerina.argyraki,,,,,"Computer networks,Computer security,Measurement & perf. analysis ,Mobile computing,Operating systems",TvV_SVwAAAAJ
17,EPFL,Negar Kiyavash,,"AI,System",https://people.epfl.ch/negar.kiyavash,,,,,"Artificial intelligence,Machine learning,Computer security,Embedded & real-time systems ,Measurement & perf. analysis ",7tBDvOwAAAAJ
17,EPFL,Boi Faltings,,"AI,Interdisciplinary Areas ,System",http://liawww.epfl.ch/~faltings,,,,," Natural language processing,Artificial intelligence,Machine learning,The Web & information retrieval   ,Economics & computation,Human-computer interaction,Robotics,Measurement & perf. analysis ",X21nbgcAAAAJ
17,EPFL,Giovanni De Micheli,,"Interdisciplinary Areas ,System",http://si2.epfl.ch/~demichel,,,,,"Comp. bio & bioinformatics,Design automation,Mobile computing",7SUnVDsAAAAJ
17,EPFL,Robert West 0001,,"AI,System",https://people.epfl.ch/robert.west,,,,," Natural language processing,Artificial intelligence,Machine learning,The Web & information retrieval   ,Computer security,Databases",ZiFn598AAAAJ
